q,chi1_z,chi2_z,PN_order,Padé,Taylor,Taylor_minus_Pade,Pade_better
0.5,0.463157894736842,-0.4631578947368421,0PN,1.5097869263336563,1.935429490590082,0.42564256425642566,True
0.5,0.463157894736842,-0.4631578947368421,1PN,0.2776637140124243,1.2641623638774102,0.9864986498649859,True
0.5,0.463157894736842,-0.4631578947368421,2PN,0.9521311607570984,1.1297489225332762,0.17761776177617783,True
0.5,0.463157894736842,-0.3789473684210527,0PN,1.2866035711154442,1.8314580565639889,0.5448544854485446,True
0.5,0.463157894736842,-0.3789473684210527,1PN,0.1840933200903416,1.2097958903473671,1.0257025702570255,True
0.5,0.463157894736842,-0.3789473684210527,2PN,0.817756686426975,1.1001849292512578,0.2824282428242828,True
0.5,0.463157894736842,-0.2947368421052632,0PN,1.0844812731043825,1.7405468796650392,0.6560656065606567,True
0.5,0.463157894736842,-0.2947368421052632,1PN,0.1035831832954019,1.1612889538724596,1.0577057705770576,True
0.5,0.463157894736842,-0.2947368421052632,2PN,0.6860414291199848,1.0748803130083728,0.38883888388838805,True
0.5,0.463157894736842,-0.2105263157894737,0PN,0.9002049586567198,1.6602809662574796,0.7600760076007598,True
0.5,0.463157894736842,-0.2105263157894737,1PN,0.0337183099918529,1.1194268808489385,1.0857085708570855,True
0.5,0.463157894736842,-0.2105263157894737,2PN,0.556970635224376,1.053820320192873,0.49684968496849713,True
0.5,0.463157894736842,-0.1263157894736842,0PN,0.7321547299026818,1.590640578487541,0.8584858485848592,True
0.5,0.463157894736842,-0.1263157894736842,1PN,0.0271211976900769,1.0825897734070322,1.0554685757169553,True
0.5,0.463157894736842,-0.1263157894736842,2PN,0.4289244068703786,1.0369852129509871,0.6080608060806085,True
0.5,0.463157894736842,-0.0421052631578947,0PN,0.5787040511445536,1.529199100649504,0.9504950495049505,True
0.5,0.463157894736842,-0.0421052631578947,1PN,0.0797617954401053,1.0507512558650252,0.9709894604249198,True
0.5,0.463157894736842,-0.0421052631578947,2PN,0.3018763683762762,1.0235485355929983,0.7216721672167221,True
0.5,0.463157894736842,0.0421052631578946,0PN,0.4382010269201331,1.4759047972971713,1.0377037703770382,True
0.5,0.463157894736842,0.0421052631578946,1PN,0.1266554587284316,1.0238595927767191,0.8972041340482875,True
0.5,0.463157894736842,0.0421052631578946,2PN,0.1757747842958705,1.0142586326807097,0.8384838483848391,True
0.5,0.463157894736842,0.1263157894736841,0PN,0.3090384621458084,1.4291504733469291,1.1201120112011207,True
0.5,0.463157894736842,0.1263157894736841,1PN,0.1670091426146673,1.0003075890584996,0.8332984464438323,True
0.5,0.463157894736842,0.1263157894736841,2PN,0.0498125395535491,1.007508309130507,0.9576957695769579,True
0.5,0.463157894736842,0.2105263157894736,0PN,0.1903419324462185,1.3880617044234165,1.197719771977198,True
0.5,0.463157894736842,0.2105263157894736,1PN,0.2040975114981758,0.9808209803510092,0.7767234688528334,True
0.5,0.463157894736842,0.2105263157894736,2PN,0.0760847102180473,1.0040233005830328,0.9279385903649855,True
0.5,0.463157894736842,0.2947368421052632,0PN,0.0804788157966731,1.353406108525946,1.2729272927292727,True
0.5,0.463157894736842,0.2947368421052632,1PN,0.2387531073956461,0.9653673046455582,0.726614197249912,True
0.5,0.463157894736842,0.2947368421052632,2PN,0.2019494270276096,1.0029710650215955,0.8010216379939858,True
0.5,0.463157894736842,0.3789473684210525,0PN,0.0221690614520904,1.3227654319972544,1.300596370545164,True
0.5,0.463157894736842,0.3789473684210525,1PN,0.2725941039563411,0.9531284683008848,0.6805343643445437,True
0.5,0.463157894736842,0.3789473684210525,2PN,0.3285997045163968,1.004333588812936,0.6757338842965392,True
0.5,0.463157894736842,0.463157894736842,0PN,0.1184703767601873,1.296871157393228,1.1784007806330405,True
0.5,0.463157894736842,0.463157894736842,1PN,0.3088894186643771,0.9432357938568744,0.6343463751924974,True
0.5,0.463157894736842,0.463157894736842,2PN,0.4297014998724981,1.0088423545129408,0.5791408546404426,True
0.5,0.463157894736842,0.5473684210526315,0PN,0.2084871072657286,1.2756613075757564,1.0671742003100277,True
0.5,0.463157894736842,0.5473684210526315,1PN,0.3589021487698787,0.9364273841834168,0.5775252354135381,True
0.5,0.463157894736842,0.5473684210526315,2PN,0.5309193504900502,1.014835224967495,0.4839158744774448,True
0.5,0.463157894736842,0.631578947368421,0PN,0.2906238229943225,1.26233147253523,0.9717076495409074,True
0.5,0.463157894736842,0.631578947368421,1PN,,0.9374989892869054,,False
0.5,0.463157894736842,0.631578947368421,2PN,,1.0287081101989966,,False
0.5,0.463157894736842,0.7157894736842105,0PN,0.3741648077819368,1.2475973684356854,0.8734325606537485,True
0.5,0.463157894736842,0.7157894736842105,1PN,,0.9355661653153726,,False
0.5,0.463157894736842,0.7157894736842105,2PN,,1.0387764863474764,,False
0.5,0.463157894736842,0.8,0PN,0.4572294198591402,1.2357398770705528,0.7785104572114125,True
0.5,0.463157894736842,0.8,1PN,,0.9357098740702527,,False
0.5,0.463157894736842,0.8,2PN,,1.0509213952223684,,False
0.5,0.5473684210526315,-0.8,0PN,2.562758159287528,2.489950878559455,-0.0728072807280733,False
0.5,0.5473684210526315,-0.8,1PN,0.7769795814297416,1.5402559090625043,0.7632763276327628,True
0.5,0.5473684210526315,-0.8,2PN,1.4906509485664552,1.291431026574256,-0.1992199219921993,False
0.5,0.5473684210526315,-0.7157894736842105,0PN,2.2421167101482884,2.308523350812355,0.06640664066406643,True
0.5,0.5473684210526315,-0.7157894736842105,1PN,0.6131538138586596,1.452437742251499,0.8392839283928393,True
0.5,0.5473684210526315,-0.7157894736842105,2PN,1.3292254210193757,1.2396164601232864,-0.08960896089608927,False
0.5,0.5473684210526315,-0.6315789473684211,0PN,1.950471727685322,2.152891969709525,0.20242024202420295,True
0.5,0.5473684210526315,-0.6315789473684211,1PN,0.4735240329158454,1.3744141219247457,0.9008900890089002,True
0.5,0.5473684210526315,-0.6315789473684211,2PN,1.1783945199645505,1.1943961201245656,0.016001600160015172,True
0.5,0.5473684210526315,-0.5473684210526316,0PN,1.6870184675666415,2.0198517508949747,0.3328332833283332,True
0.5,0.5473684210526315,-0.5473684210526316,1PN,0.3524850142213074,1.306180383758261,0.9536953695369537,True
0.5,0.5473684210526315,-0.5473684210526316,2PN,1.037353501069992,1.15496526224611,0.11761176117611805,True
0.5,0.5473684210526315,-0.4631578947368421,0PN,1.44700320851355,1.903848893082008,0.4568456845684581,True
0.5,0.5473684210526315,-0.4631578947368421,1PN,0.2484833565283519,1.2453830464973483,0.9968996899689964,True
0.5,0.5473684210526315,-0.4631578947368421,2PN,0.8997484830410034,1.1213706452572243,0.22162216221622089,True
0.5,0.5473684210526315,-0.3789473684210527,0PN,1.22964401860132,1.8025013043298923,0.5728572857285723,True
0.5,0.5473684210526315,-0.3789473684210527,1PN,0.1583368878882485,1.1928403382332826,1.034503450345034,True
0.5,0.5473684210526315,-0.3789473684210527,2PN,0.7663976939688562,1.092830337233183,0.32643264326432675,True
0.5,0.5473684210526315,-0.2947368421052632,0PN,1.0392016409216014,1.721669887746284,0.6824682468246825,True
0.5,0.5473684210526315,-0.2947368421052632,1PN,0.0871064314006488,1.152813002057715,1.065706570657066,True
0.5,0.5473684210526315,-0.2947368421052632,2PN,0.6415618769452038,1.0752052412816369,0.433643364336433,True
0.5,0.5473684210526315,-0.2105263157894737,0PN,0.8590626499917038,1.6439411378404882,0.7848784878487844,True
0.5,0.5473684210526315,-0.2105263157894737,1PN,0.0197787215988647,1.1118879325199569,1.0921092109210921,True
0.5,0.5473684210526315,-0.2105263157894737,2PN,0.5118279265193566,1.0550822519519,0.5432543254325435,True
0.5,0.5473684210526315,-0.1263157894736842,0PN,0.6943220691078471,1.576010237924728,0.881688168816881,True
0.5,0.5473684210526315,-0.1263157894736842,1PN,0.0393512982288868,1.0759602329242286,1.0366089346953418,True
0.5,0.5473684210526315,-0.1263157894736842,2PN,0.3830909459955354,1.038356472548191,0.6552655265526557,True
0.5,0.5473684210526315,-0.0421052631578947,0PN,0.5441426549967003,1.5170399447256733,0.9728972897289729,True
0.5,0.5473684210526315,-0.0421052631578947,1PN,0.090320791347934,1.0449927400052008,0.9546719486572668,True
0.5,0.5473684210526315,-0.0421052631578947,2PN,0.2561138521164121,1.0257908198131815,0.7696769676967694,True
0.5,0.5473684210526315,0.0421052631578946,0PN,0.4068853181129377,1.464591088689995,1.0577057705770574,True
0.5,0.5473684210526315,0.0421052631578946,1PN,0.1355689273116045,1.0189465242335496,0.8833775969219451,True
0.5,0.5473684210526315,0.0421052631578946,2PN,0.1300576353446612,1.0173463642175484,0.8872887288728872,True
0.5,0.5473684210526315,0.1263157894736841,0PN,0.2801360609435117,1.4194499923366508,1.139313931393139,True
0.5,0.5473684210526315,0.1263157894736841,1PN,0.1759095436169446,0.9962076681042276,0.8202981244872829,True
0.5,0.5473684210526315,0.1263157894736841,2PN,0.0033083781752343,1.0106091082482416,1.0073007300730072,True
0.5,0.5473684210526315,0.2105263157894736,0PN,0.1630342575863625,1.3799559497555798,1.2169216921692172,True
0.5,0.5473684210526315,0.2105263157894736,1PN,0.2122032661660124,0.977515705731177,0.7653124395651646,True
0.5,0.5473684210526315,0.2105263157894736,2PN,0.1225943052699225,1.007918746035208,0.8853244407652854,True
0.5,0.5473684210526315,0.2947368421052632,0PN,0.0547645592833339,1.346093692196626,1.291329132913292,True
0.5,0.5473684210526315,0.2947368421052632,1PN,0.2460655237249662,0.9628553683642423,0.7167898446392762,True
0.5,0.5473684210526315,0.2947368421052632,2PN,0.2484657637489693,1.0076598488122874,0.7591940850633181,True
0.5,0.5473684210526315,0.3789473684210525,0PN,0.0463237525633872,1.3170125810699769,1.2706888285065896,True
0.5,0.5473684210526315,0.3789473684210525,1PN,0.280747194907621,0.9505759374056102,0.6698287424979892,True
0.5,0.5473684210526315,0.3789473684210525,2PN,0.3639555157397045,1.0097818579976692,0.6458263422579646,True
0.5,0.5473684210526315,0.463157894736842,0PN,0.1410767933866243,1.2918665009428083,1.150789707556184,True
0.5,0.5473684210526315,0.463157894736842,1PN,0.3186945551628022,0.9422315374464588,0.6235369822836566,True
0.5,0.5473684210526315,0.463157894736842,2PN,0.4635090366109469,1.0142387381665308,0.5507297015555839,True
0.5,0.5473684210526315,0.5473684210526315,0PN,0.2303806190550421,1.270569475954458,1.0401888568994158,True
0.5,0.5473684210526315,0.5473684210526315,1PN,0.3783954205351909,0.9353359526021237,0.5569405320669327,True
0.5,0.5473684210526315,0.5473684210526315,2PN,0.5640139823913763,1.0209445134582085,0.4569305310668321,True
0.5,0.5473684210526315,0.631578947368421,0PN,0.3167298184614022,1.2538272372441677,0.9370974187827654,True
0.5,0.5473684210526315,0.631578947368421,1PN,,0.9313949940198452,,False
0.5,0.5473684210526315,0.631578947368421,2PN,,1.0290047549959436,,False
0.5,0.5473684210526315,0.7157894736842105,0PN,0.3955261282967997,1.2438378080968395,0.8483116798000399,True
0.5,0.5473684210526315,0.7157894736842105,1PN,,0.9350069250085312,,False
0.5,0.5473684210526315,0.7157894736842105,2PN,,1.0446178861046405,,False
0.5,0.5473684210526315,0.8,0PN,0.4787257427764313,1.23264539433728,0.7539196515608486,True
0.5,0.5473684210526315,0.8,1PN,,0.935015631360983,,False
0.5,0.5473684210526315,0.8,2PN,,1.0566277925771042,,False
0.5,0.631578947368421,-0.8,0PN,2.482166972716348,2.4445632123403103,-0.03760376037603752,False
0.5,0.631578947368421,-0.8,1PN,0.7363923952586022,1.5196707230913855,0.7832783278327833,True
0.5,0.631578947368421,-0.8,2PN,1.4396627222913052,1.2852472807471509,-0.15441544154415432,False
0.5,0.631578947368421,-0.7157894736842105,0PN,2.1689733805603337,2.2697834615684345,0.10081008100810074,True
0.5,0.631578947368421,-0.7157894736842105,1PN,0.5792144046627445,1.4344999332155997,0.8552855285528551,True
0.5,0.631578947368421,-0.7157894736842105,2PN,1.2792844116634443,1.2344799312153991,-0.04480448044804519,False
0.5,0.631578947368421,-0.6315789473684211,0PN,1.884736299643464,2.1207599020037,0.23602360236023578,True
0.5,0.631578947368421,-0.6315789473684211,1PN,0.4437922052340224,1.3590837343869375,0.9152915291529151,True
0.5,0.631578947368421,-0.6315789473684211,2PN,1.1334611721307124,1.1910669327067702,0.05760576057605782,True
0.5,0.631578947368421,-0.5473684210526316,0PN,1.6270744816749358,1.9919109653233007,0.36483648364836485,True
0.5,0.631578947368421,-0.5473684210526316,1PN,0.327744548681637,1.2926410383306015,0.9648964896489645,True
0.5,0.631578947368421,-0.5473684210526316,2PN,0.9918109553223003,1.152627036930462,0.16081608160816174,True
0.5,0.631578947368421,-0.4631578947368421,0PN,1.3936321707729924,1.8792807356294787,0.48564856485648633,True
0.5,0.631578947368421,-0.4631578947368421,1PN,0.2271155191078264,1.2344162491808337,1.0073007300730072,True
0.5,0.631578947368421,-0.4631578947368421,2PN,0.8551783253884544,1.120004808036719,0.2648264826482647,True
0.5,0.631578947368421,-0.3789473684210527,0PN,1.181228811938659,1.78208889794726,0.6008600860086011,True
0.5,0.631578947368421,-0.3789473684210527,1PN,0.1403247215296184,1.182828971954661,1.0425042504250426,True
0.5,0.631578947368421,-0.3789473684210527,2PN,0.7211828073381992,1.09241993105057,0.37123712371237083,True
0.5,0.631578947368421,-0.2947368421052632,0PN,0.9874566140955654,1.6963275011842749,0.7088708870887095,True
0.5,0.631578947368421,-0.2947368421052632,1PN,0.0649643648706428,1.1370715755917151,1.0721072107210723,True
0.5,0.631578947368421,-0.2947368421052632,2PN,0.5898168501191678,1.0690647749116469,0.479247924792479,True
0.5,0.631578947368421,-0.2105263157894737,0PN,0.8115023931203531,1.621983441225164,0.8104810481048108,True
0.5,0.631578947368421,-0.2105263157894737,1PN,0.000578815000459,1.09793103598464,1.0973522209841808,True
0.5,0.631578947368421,-0.2105263157894737,2PN,0.4594671896000015,1.049926235504592,0.5904590459045904,True
0.5,0.631578947368421,-0.1263157894736842,0PN,0.6509348230272267,1.555825312076132,0.9048904890489053,True
0.5,0.631578947368421,-0.1263157894736842,1PN,0.0571359840534806,1.0629760271476392,1.0058400430941585,True
0.5,0.631578947368421,-0.1263157894736842,2PN,0.3317028998349083,1.0341731468596105,0.7024702470247022,True
0.5,0.631578947368421,-0.0421052631578947,0PN,0.5041202336833153,1.4986196836283097,0.9944994499449944,True
0.5,0.631578947368421,-0.0421052631578947,1PN,0.1071408924292964,1.0337731989798449,0.9266323065505485,True
0.5,0.631578947368421,-0.0421052631578947,2PN,0.2040902306830152,1.022572078867834,0.8184818481848188,True
0.5,0.631578947368421,0.0421052631578946,0PN,0.3694258088082769,1.4487337396013569,1.07930793079308,True
0.5,0.631578947368421,0.0421052631578946,1PN,0.1506261963922428,1.0078896551929155,0.8572634588006727,True
0.5,0.631578947368421,0.0421052631578946,2PN,0.0773966058879853,1.014290295256922,0.9368936893689366,True
0.5,0.631578947368421,0.1263157894736841,0PN,0.2452210061437525,1.404536937736912,1.1593159315931594,True
0.5,0.631578947368421,0.1263157894736841,1PN,0.1900225182086825,0.986895173560494,0.7968726553518115,True
0.5,0.631578947368421,0.1263157894736841,2PN,0.0492084368005421,1.0084973337765155,0.9592888969759734,True
0.5,0.631578947368421,0.2105263157894736,0PN,0.1306680254739123,1.3659915578271478,1.2353235323532354,True
0.5,0.631578947368421,0.2105263157894736,1PN,0.2253675780864434,0.9691518738587512,0.7437842957723079,True
0.5,0.631578947368421,0.2105263157894736,2PN,0.1749625375823931,1.0059555542267875,0.8309930166443944,True
0.5,0.631578947368421,0.2947368421052632,0PN,0.0241575757577177,1.333088468847026,1.3089308930893082,True
0.5,0.631578947368421,0.2947368421052632,1PN,0.2598708270825671,0.954650625062648,0.6947797979800809,True
0.5,0.631578947368421,0.2947368421052632,2PN,0.3006749074906079,1.0058557455746993,0.7051808380840914,True
0.5,0.631578947368421,0.3789473684210525,0PN,0.0696698340382746,1.3104681797631057,1.240798345724831,True
0.5,0.631578947368421,0.3789473684210525,1PN,0.2888917562304933,0.9488320161467444,0.6599402599162512,True
0.5,0.631578947368421,0.3789473684210525,2PN,0.3977026373186025,1.0144385768028097,0.6167359394842071,True
0.5,0.631578947368421,0.463157894736842,0PN,0.1636965699183474,1.286848484587103,1.1231519146687556,True
0.5,0.631578947368421,0.463157894736842,1PN,0.3301132115825136,0.9404138411227572,0.6103006295402436,True
0.5,0.631578947368421,0.463157894736842,2PN,0.4965298532466797,1.0188216819068354,0.5222918286601557,True
0.5,0.631578947368421,0.5473684210526315,0PN,0.2523144148549185,1.2662374403305998,1.0139230254756812,True
0.5,0.631578947368421,0.5473684210526315,1PN,0.4091300964230759,0.9342042370102676,0.5250741405871917,True
0.5,0.631578947368421,0.5473684210526315,2PN,0.5963488182952625,1.0262134379303598,0.42986461963509726,True
0.5,0.631578947368421,0.631578947368421,0PN,0.3379999485172713,1.2493587873563166,0.9113588388390452,True
0.5,0.631578947368421,0.631578947368421,1PN,,0.9309269441719984,,False
0.5,0.631578947368421,0.631578947368421,2PN,,1.0349373452121022,,False
0.5,0.631578947368421,0.7157894736842105,0PN,0.4161420281740375,1.24082366839562,0.8246816402215824,True
0.5,0.631578947368421,0.7157894736842105,1PN,,0.9343930253313136,,False
0.5,0.631578947368421,0.7157894736842105,2PN,,1.0504046264914293,,False
0.5,0.631578947368421,0.8,0PN,0.5002731949917325,1.229499782305997,0.7292265873142645,True
0.5,0.631578947368421,0.8,1PN,,0.9350703393617033,,False
0.5,0.631578947368421,0.8,2PN,,1.0622830606338298,,False
0.5,0.7157894736842105,-0.8,0PN,2.40431140018081,2.401111080148807,-0.003200320032003212,False
0.5,0.7157894736842105,-0.8,1PN,0.6977407431151033,1.5002209911399058,0.8024802480248026,True
0.5,0.7157894736842105,-0.8,2PN,1.3890098700277944,1.279398908931685,-0.10961096109610935,False
0.5,0.7157894736842105,-0.7157894736842105,0PN,2.0985331202611595,2.232946561605293,0.13441344134413358,True
0.5,0.7157894736842105,-0.7157894736842105,1PN,0.5463779047396069,1.417665033452478,0.8712871287128712,True
0.5,0.7157894736842105,-0.7157894736842105,2PN,1.2328465516042937,1.2304463115802915,-0.002400240024002187,False
0.5,0.7157894736842105,-0.6315789473684211,0PN,1.8208768789005565,2.0889036815808244,0.2680268026802679,True
0.5,0.7157894736842105,-0.6315789473684211,1PN,0.4159363848511517,1.344829274140081,0.9288928892889292,True
0.5,0.7157894736842105,-0.6315789473684211,2PN,1.0880035915718236,1.1880135925719242,0.1000100010001006,True
0.5,0.7157894736842105,-0.5473684210526316,0PN,1.56897650619657,1.9650161101569656,0.3960396039603957,True
0.5,0.7157894736842105,-0.5473684210526316,1PN,0.3032499335393046,1.280147623308281,0.9768976897689763,True
0.5,0.7157894736842105,-0.5473684210526316,2PN,0.9473143399799486,1.1513347420201523,0.20402040204020366,True
0.5,0.7157894736842105,-0.4631578947368421,0PN,1.3412781201758133,1.8565296453283289,0.5152515251525156,True
0.5,0.7157894736842105,-0.4631578947368421,1PN,0.2067646688306785,1.2236663589996954,1.0169016901690169,True
0.5,0.7157894736842105,-0.4631578947368421,2PN,0.8100249948632818,1.1196559579595915,0.30963096309630966,True
0.5,0.7157894736842105,-0.3789473684210527,0PN,1.133809096746687,1.7618719030273158,0.6280628062806288,True
0.5,0.7157894736842105,-0.3789473684210527,1PN,0.1225079666336763,1.1730130171387263,1.05050505050505,True
0.5,0.7157894736842105,-0.3789473684210527,2PN,0.6761633321702294,1.092204936330646,0.4160416041604167,True
0.5,0.7157894736842105,-0.2947368421052632,0PN,0.9449370456572715,1.6794104930020066,0.7344734473447351,True
0.5,0.7157894736842105,-0.2947368421052632,1PN,0.0496475167043759,1.128955447497456,1.07930793079308,True
0.5,0.7157894736842105,-0.2947368421052632,2PN,0.5440969616488709,1.069749526905397,0.525652565256526,True
0.5,0.7157894736842105,-0.2105263157894737,0PN,0.7722529924091375,1.6067364407539722,0.8344834483448347,True
0.5,0.7157894736842105,-0.2105263157894737,1PN,0.0134255754476479,1.0906848355934555,1.0772592601458075,True
0.5,0.7157894736842105,-0.2105263157894737,2PN,0.4146172288327796,1.0514809152014162,0.6368636863686366,True
0.5,0.7157894736842105,-0.1263157894736842,0PN,0.6149236192505989,1.5430164285315269,0.928092809280928,True
0.5,0.7157894736842105,-0.1263157894736842,1PN,0.0683447075820846,1.0573678636750414,0.9890231560929569,True
0.5,0.7157894736842105,-0.1263157894736842,2PN,0.2860907359622699,1.036565783467021,0.750475047504751,True
0.5,0.7157894736842105,-0.0421052631578947,0PN,0.471327334564271,1.4874289447252875,1.0161016101610165,True
0.5,0.7157894736842105,-0.0421052631578947,1PN,0.1167314713163163,1.028183020132828,0.9114515488165116,True
0.5,0.7157894736842105,-0.0421052631578947,2PN,0.1584960514359581,1.025782780108826,0.8672867286728678,True
0.5,0.7157894736842105,0.0421052631578946,0PN,0.3390251382582261,1.4383350692513257,1.0993099309930996,True
0.5,0.7157894736842105,0.0421052631578946,1PN,0.1594247067262721,1.0038916249068914,0.8444669181806194,True
0.5,0.7157894736842105,0.0421052631578946,2PN,0.0309943351779184,1.0174929850429053,0.9864986498649869,True
0.5,0.7157894736842105,0.1263157894736841,0PN,0.2171925526691911,1.3957104044543698,1.1785178517851786,True
0.5,0.7157894736842105,0.1263157894736841,1PN,0.1980489714832236,0.9828691203259572,0.7848201488427335,True
0.5,0.7157894736842105,0.1263157894736841,2PN,0.0948386504511207,1.0124720806219862,0.9176334301708655,True
0.5,0.7157894736842105,0.2105263157894736,0PN,0.1042109592431752,1.358736411788429,1.2545254525452538,True
0.5,0.7157894736842105,0.2105263157894736,1PN,0.2334228041331623,0.9658971278600368,0.7324743237268745,True
0.5,0.7157894736842105,0.2105263157894736,2PN,0.2214216040131504,1.0107016083080818,0.7892800042949314,True
0.5,0.7157894736842105,0.2947368421052632,0PN,0.0007557016155423,1.3265770316577843,1.325821330042242,True
0.5,0.7157894736842105,0.2947368421052632,1PN,0.2671823442798091,0.9521395879134102,0.6849572436336011,True
0.5,0.7157894736842105,0.2947368421052632,2PN,0.3375893849838798,1.010545428497469,0.6729560435135893,True
0.5,0.7157894736842105,0.3789473684210525,0PN,0.0985578705500476,1.2991819034273495,1.200624032877302,True
0.5,0.7157894736842105,0.3789473684210525,1PN,0.3033783525982523,0.941546139850992,0.6381677872527397,True
0.5,0.7157894736842105,0.3789473684210525,2PN,0.4361916339263851,1.0135533405710646,0.5773617066446795,True
0.5,0.7157894736842105,0.463157894736842,0PN,0.1908726050082108,1.276474129665257,1.0856015246570463,True
0.5,0.7157894736842105,0.463157894736842,1PN,0.3484883665843683,0.9340398862409144,0.5855515196565461,True
0.5,0.7157894736842105,0.463157894736842,2PN,0.5341069284405537,1.018848367088999,0.4847414386484452,True
0.5,0.7157894736842105,0.5473684210526315,0PN,0.2735031573750688,1.2618503779784669,0.9883472206033981,True
0.5,0.7157894736842105,0.5473684210526315,1PN,,0.933817574698138,,False
0.5,0.7157894736842105,0.5473684210526315,2PN,,1.0314273356742354,,False
0.5,0.7157894736842105,0.631578947368421,0PN,0.3585392160538636,1.2456211999877405,0.8870819839338768,True
0.5,0.7157894736842105,0.631578947368421,1PN,,0.9303896768354254,,False
0.5,0.7157894736842105,0.631578947368421,2PN,,1.0408007179395358,,False
0.5,0.7157894736842105,0.7157894736842105,0PN,0.442276005502606,1.2322914512430687,0.7900154457404627,True
0.5,0.7157894736842105,0.7157894736842105,1PN,,0.9290611282107656,,False
0.5,0.7157894736842105,0.7157894736842105,2PN,,1.0514733694348877,,False
0.5,0.7157894736842105,0.8,0PN,0.5218838286757075,1.2270910688140413,0.7052072401383338,True
0.5,0.7157894736842105,0.8,1PN,,0.9350618658937496,,False
0.5,0.7157894736842105,0.8,2PN,,1.0686752272298827,,False
0.5,0.8,-0.8,0PN,2.327589810359485,2.359593010679517,0.03200320032003212,True
0.5,0.8,-0.8,1PN,0.6610231536938187,1.4819052419026395,0.8208820882088208,True
0.5,0.8,-0.8,2PN,1.338690920470496,1.2738844398224316,-0.06480648064806438,False
0.5,0.8,-0.7157894736842105,0PN,2.0291738760776954,2.197990757765864,0.16881688168816877,True
0.5,0.8,-0.7157894736842105,1PN,0.5154225009401814,1.4019111498050676,0.8864886488648862,True
0.5,0.8,-0.7157894736842105,2PN,1.1874897076608533,1.2266936280528928,0.03920392039203957,True
0.5,0.8,-0.6315789473684211,0PN,1.7588672784354382,2.05969736144374,0.30083008300830194,True
0.5,0.8,-0.6315789473684211,1PN,0.3891303047380687,1.3308244741550106,0.9416941694169418,True
0.5,0.8,-0.6315789473684211,2PN,1.0427956712747224,1.1852099126988649,0.1424142414241425,True
0.5,0.8,-0.5473684210526316,0PN,1.5135119587115344,1.93915452296796,0.42564256425642566,True
0.5,0.8,-0.5473684210526316,1PN,0.2813887463903022,1.267887396255288,0.9864986498649857,True
0.5,0.8,-0.5473684210526316,2PN,0.9022508325989228,1.1494755550711702,0.24722472247224736,True
0.5,0.8,-0.4631578947368421,0PN,1.2899424388931844,1.8347969243417288,0.5448544854485444,True
0.5,0.8,-0.4631578947368421,1PN,0.1874321878680818,1.2131347581251073,1.0257025702570255,True
0.5,0.8,-0.4631578947368421,2PN,0.7658900336526604,1.118725317181013,0.3528352835283526,True
0.5,0.8,-0.3789473684210527,0PN,1.0873597758239155,1.7434253823845722,0.6560656065606567,True
0.5,0.8,-0.3789473684210527,1PN,0.106461686014935,1.1641674565919926,1.0577057705770576,True
0.5,0.8,-0.3789473684210527,2PN,0.63131417126346,1.0929603358799218,0.4616461646164618,True
0.5,0.8,-0.2947368421052632,0PN,0.9025611672389328,1.6626371748396926,0.7600760076007599,True
0.5,0.8,-0.2947368421052632,1PN,0.036074518574066,1.1217830894311516,1.0857085708570855,True
0.5,0.8,-0.2947368421052632,2PN,0.499320843206529,1.0713780489271012,0.5720572057205722,True
0.5,0.8,-0.2105263157894737,0PN,0.7339199783106771,1.5924058268955363,0.8584858485848592,True
0.5,0.8,-0.2105263157894737,1PN,0.0253559492820816,1.0843550218150275,1.058999072532946,True
0.5,0.8,-0.2105263157894737,2PN,0.3690834946623127,1.0531519015029964,0.6840684068406837,True
0.5,0.8,-0.1263157894736842,0PN,0.5797996085227552,1.5302946580277057,0.9504950495049505,True
0.5,0.8,-0.1263157894736842,1PN,0.0786662380619036,1.0518468132432268,0.9731805751813232,True
0.5,0.8,-0.1263157894736842,2PN,0.2405656851304156,1.039045533115214,0.7984798479847983,True
0.5,0.8,-0.0421052631578947,0PN,0.4385859061369186,1.4762896765139568,1.0377037703770382,True
0.5,0.8,-0.0421052631578947,1PN,0.1262705795116461,1.0242444719935049,0.8979738924818588,True
0.5,0.8,-0.0421052631578947,2PN,0.1121532628725918,1.029044952041509,0.9168916891689173,True
0.5,0.8,0.0421052631578946,0PN,0.3086521314091643,1.428764142610285,1.1201120112011207,True
0.5,0.8,0.0421052631578946,1PN,0.1673954733513114,0.9999212583218556,0.8325257849705442,True
0.5,0.8,0.0421052631578946,2PN,0.0145801918231582,1.021523418537878,1.0069432267147198,True
0.5,0.8,0.1263157894736841,0PN,0.189175326557895,1.386895098535093,1.197719771977198,True
0.5,0.8,0.1263157894736841,1PN,0.2052641173864993,0.9796543744626858,0.7743902570761865,True
0.5,0.8,0.1263157894736841,2PN,0.141257716746435,1.0164580548307225,0.8752003380842874,True
0.5,0.8,0.2105263157894736,0PN,0.0785520382433491,1.351479330972622,1.272927292729273,True
0.5,0.8,0.2105263157894736,1PN,0.2406798849489702,0.9634405270922342,0.722760642143264,True
0.5,0.8,0.2105263157894736,2PN,0.2670825252129969,1.0146456476042855,0.7475631223912886,True
0.5,0.8,0.2947368421052632,0PN,0.0248857154308397,1.320048778018505,1.2951630625876653,True
0.5,0.8,0.2947368421052632,1PN,0.2753107579350904,0.9504118143221354,0.675101056387045,True
